Renda_Mensal,Score_Credito,Tempo_Relacionamento_Anos,Saldo_Atual,Valor_Transacao_Media,Saldo_Anterior_3M,Limite_Cartao_Credito,Utilizacao_Credito_Percentual,Valor_Total_Emprestimos_Anteriores,Taxa_Media_Emprestimos_Anteriores,Atraso_Medio_Pagamentos_Dias,Percentual_Comprometimento_Renda,Nivel_Educacional,Residencia_Propria,Data_Abertura_Conta,Tem_Emprestimo_Ativo,Status_Emprestimo,Satisfacao_Cliente,Segmento_Banco,Possui_Cartao_Credito,Risco_Inadimplencia
-0.89771676,-1.8379384,-1.4134048,-0.34863853,-0.60702425,-0.35386202,-0.7288703,2.3807392,-0.38095692,3.2919376,1.4895772,0.9379827,-0.5664413,-1.0976616,1.5178668,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-9.169204e-08,0.50681454,0.5695741,-0.38019294,-0.21789694,-0.3844999,-0.47917506,-0.67424375,-0.06937212,-0.26179945,-0.2001224,-0.157723,-0.5664413,0.92515993,-0.7161161,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,0
0.49195015,0.21939324,3.1187327,2.415061,-0.044490375,3.203472,0.03925113,-1.3930069,3.1379936,0.8328786,0.88611305,-1.2700244,0.18541649,0.92515993,-2.4217188,-0.7783882,0.75727564,-1.3325523,-1.1676167,0.30220196,0
-9.169204e-08,-0.5067238,1.1768124,-0.2526074,-0.32116494,-0.28884736,-0.7941946,-0.523983,-0.3418691,-0.2935292,1.7309628,-0.90981823,-0.5664413,0.92515993,-1.3155627,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.6177303,-0.29493967,2.587669,-0.20981759,-7.6704715e-08,-0.20685168,-0.39713556,1.5260714,0.22170109,1.2453659,-5.8637895e-08,-1.9881735,0.18541649,0.92515993,-2.2432551,-0.7783882,0.75727564,1.0523288,-0.19516551,-3.4083269,0
-0.4955507,-2.0951047,3.1616824,-0.35994324,-0.45447344,-0.36644706,-0.45351344,-0.54790986,0.48027125,2.7366662,-0.5018545,-1.3333905,0.93727434,-1.0976616,-2.4319167,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.5741392,-0.88490975,3.514194,-0.2585294,-0.51152855,-0.25918934,-0.5878917,-0.6244759,1.5527312,1.3088255,2.5154662,-0.8143918,1.6891321,-1.0976616,-2.5061705,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.13005722,0.31015787,4.2710805,-0.47754952,-0.0066525154,-0.4811563,-0.030283669,-0.6771149,-0.017717706,-0.2142048,-0.5622009,-0.016280808,0.93727434,0.92515993,-2.5657647,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-9.169204e-08,-0.6126159,0.76082176,-0.384626,-0.53328836,-0.3901864,-0.78873837,-0.46033752,-0.2196787,0.6107698,-5.8637895e-08,-1.0052445,-0.5664413,0.92515993,-0.9133822,1.3019366,-1.2152958,0.25736845,1.7497368,-3.4083269,0
-0.79823285,-0.8546549,3.1608722,0.5084434,-0.5175053,0.48409137,-0.65568835,0.3168073,-0.34749454,-0.023826016,-0.62254727,0.6381253,-0.5664413,-1.0976616,-2.4315982,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.8036577,-0.76389027,0.85401434,-0.2941218,-0.6228136,-0.28331387,-0.7547443,-0.20144881,-0.25904858,0.6742294,0.041263234,-0.5322618,-0.5664413,-1.0976616,-1.0093064,-0.7783882,0.75727564,-1.3325523,1.7497368,0.30220196,0
-1.0871941,0.12862861,0.8613078,-0.4131872,-0.68885887,-0.41961342,-0.9313452,1.9581906,-0.4413836,0.32520196,-5.8637895e-08,-1.2345694,-1.3182992,0.92515993,-1.0166361,1.3019366,-1.2152958,0.25736845,1.7497368,-3.4083269,0
-0.3366604,0.11350116,1.3151157,-0.27039164,-0.4899383,-0.25477427,-0.2882215,-1.4791436,0.23348708,0.8487435,-5.8637895e-08,-0.21505411,0.93727434,-1.0976616,-1.4392126,1.3019366,-1.2152958,0.25736845,-0.19516551,-3.4083269,0
-1.0282433,0.14375605,-0.8223739,-0.40717956,-0.64022267,-0.4163836,-0.7993596,-0.59911335,-0.36862144,0.6742294,-5.8637895e-08,-1.0501288,-0.5664413,0.92515993,0.85117745,1.3019366,-1.2152958,1.0523288,1.7497368,-3.4083269,0
-0.4904997,0.46143225,2.0058224,-0.4428579,-0.43598455,-0.44831,-0.44297427,-0.4378462,-0.33763406,0.6266347,-0.7432401,0.9379827,1.6891321,0.92515993,-1.9545264,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.91025245,-0.08315553,-0.73350316,-0.37423572,-0.63578403,-0.3811743,-0.79999465,0.110079154,-0.3894286,0.2934722,-5.8637895e-08,-1.9474382,-0.5664413,0.92515993,0.74983555,-0.7783882,0.75727564,1.0523288,1.7497368,-3.4083269,0
-0.77142084,-0.06802809,0.7316483,-0.32816797,-7.6704715e-08,-0.3241995,-0.68831915,0.29957995,-0.08801678,-0.70601654,-5.8637895e-08,-1.9979802,-0.5664413,0.92515993,-0.8840632,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-0.7417267,-0.34032196,3.705982,-0.33620876,-0.6512344,-0.33943236,-0.68502253,-0.86422306,1.3160633,0.007903937,0.64472735,-1.1380116,-0.5664413,-1.0976616,-2.5310278,-0.7783882,0.75727564,-2.1275127,1.7497368,0.30220196,0
-0.7899804,-0.7790177,1.8812953,-0.36701956,-0.63908005,-0.38111448,-0.763694,-0.28519285,0.1260853,0.81701374,0.10160966,-1.2817168,-0.5664413,-1.0976616,-1.8723058,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.021246443,-0.21930246,-0.7434977,-0.33131972,-7.6704715e-08,-0.3267259,-0.29371876,-0.31581923,-0.01765212,-0.2935292,0.70507383,-0.54055977,0.18541649,0.92515993,0.7616269,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.44862556,0.29503042,-0.5590032,-0.34616023,-7.6704715e-08,-0.34874293,-0.37742704,0.40007275,0.104496025,0.40452635,-0.26046878,0.9379827,0.93727434,0.92515993,0.55097604,1.3019366,-1.2152958,-2.1275127,-0.19516551,0.30220196,1
-0.6637806,-0.27981222,4.148985,1.1968151,0.27398974,1.1897956,-0.56977046,-0.93696076,0.09484831,1.0708518,-0.2001224,-0.96677226,0.93727434,0.92515993,-2.5625777,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-9.169204e-08,-2.8363492,4.033642,-0.107529715,-0.42954323,-0.09493801,-0.9014093,1.8313781,0.08689132,2.435233,1.6706164,-1.4020371,-1.3182992,-1.0976616,-2.556204,1.3019366,-0.22901006,-1.3325523,-0.19516551,0.30220196,1
-0.48003662,-1.2479683,-1.3383104,-0.39619777,-0.5610562,-0.39774904,-0.6979449,1.113572,-0.091388024,1.0073923,-5.8637895e-08,-2.1843066,0.18541649,0.92515993,1.4334153,-0.7783882,0.75727564,0.25736845,-0.19516551,-3.4083269,0
-0.5501367,-1.1118213,1.1187357,-0.24095146,-0.5976762,-0.2671865,-0.45634523,2.019922,-0.2939906,0.64249957,0.10160966,0.9379827,0.93727434,0.92515993,-1.2655293,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,1
-0.8095,-0.113410406,0.7338095,-0.37593383,-0.57580966,-0.39325276,-0.8297647,0.48716655,-0.047719475,0.27760693,-0.38116163,-0.5096311,-1.3182992,-1.0976616,-0.88629395,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
0.7596912,0.6429615,-0.997144,-0.41113847,-0.23139478,-0.41617805,-0.12067283,0.85803306,0.16345093,-0.69015163,-5.8637895e-08,-1.9349912,0.93727434,0.92515993,1.050037,-0.7783882,0.75727564,-2.1275127,-1.1676167,-3.4083269,0
-0.29581708,-0.47646892,-1.324534,-0.38065723,-0.48817414,-0.37853768,-0.64236784,-0.9431818,-0.07671169,0.64249957,1.9120021,-1.6189152,1.6891321,0.92515993,1.4181184,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
0.7041269,0.9455102,0.8091738,0.47193456,1.986352,0.4552292,0.5160341,-0.6177763,0.8106,-1.7689646,-0.6828937,-0.53490204,0.93727434,0.92515993,-0.96564656,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.77028286,-0.5369787,3.1416929,0.22064528,0.4751768,0.23466529,-0.8034326,0.2478978,-0.38718656,0.007903937,1.8516558,-0.6555994,-0.5664413,0.92515993,-2.4252245,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,1
-0.89996725,-0.38570428,1.1522312,0.17312218,-0.47122958,0.17220417,-0.706823,1.1465912,-0.38531488,1.2453659,-0.6828937,0.9379827,-0.5664413,0.92515993,-1.295167,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.5094912,-2.0043402,0.7235447,-0.31967884,-0.42701316,-0.31022036,-0.7623186,0.84750533,-0.1343862,2.1655297,-5.8637895e-08,-0.3678118,1.6891321,0.92515993,-0.87577736,1.3019366,-2.2015815,-1.3325523,-0.19516551,-3.4083269,1
-0.61563224,-0.06802809,1.422625,-0.4059622,-0.63852763,-0.413289,-0.5422371,-1.1173694,0.012054678,0.9756625,-0.62254727,-1.4778501,-0.5664413,0.92515993,-1.5297192,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,0
-9.169204e-08,-0.46134147,-0.7907694,-0.3428216,-0.19516407,-0.34637323,0.019196603,-1.0073059,-0.079946205,0.2934722,1.0671523,-0.5850669,0.18541649,-1.0976616,0.8154847,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
-0.8555249,-0.20417503,2.551202,-0.36872506,-0.59777665,-0.37504438,-0.6889581,-1.6088272,-0.15220338,0.32520196,-5.8637895e-08,-2.224665,-0.5664413,0.92515993,-2.228277,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-0.77339554,-0.9908018,-0.1859622,-0.15843995,-0.46449324,-0.16383924,-0.85078377,-0.4086555,-0.311272,-0.5315026,0.3429953,-1.5559262,1.6891321,-1.0976616,0.124575324,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.61477375,-0.9000372,2.953957,0.0543608,-0.6408693,0.03901497,-0.5796031,-0.69099253,-0.054278202,-0.2142048,0.70507383,-0.86795133,0.93727434,-1.0976616,-2.3783777,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,0
-0.6957798,-0.582361,3.5163548,0.026320715,-0.4557479,0.0245559,-0.51263666,1.3738965,0.20983627,0.7852839,-5.8637895e-08,-2.077565,-0.5664413,-1.0976616,-2.5068078,-0.7783882,0.75727564,0.25736845,-1.1676167,-3.4083269,0
-0.11408214,0.50681454,1.9769193,-0.1935051,-0.46715513,-0.21514916,-0.4195289,1.0891668,0.06726012,0.80114883,-0.6828937,0.9379827,0.93727434,0.92515993,-1.9350867,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.35263908,-0.94541955,4.430994,-0.16292024,-0.51429087,-0.15574187,-0.36671594,0.86760384,0.2372731,0.08722835,-0.07942955,0.69847393,0.93727434,0.92515993,-2.568314,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.9437235,-1.4748799,0.5493148,-0.38958344,-0.56422037,-0.39061865,-0.7960164,1.3303494,-0.13029864,0.27760693,0.82576656,0.5317608,-0.5664413,-1.0976616,-0.69348943,-0.7783882,0.75727564,-2.1275127,1.7497368,0.30220196,1
-0.47166976,0.5975792,0.04904553,-0.33121127,-0.5099779,-0.33099765,-0.6439346,0.31250048,-0.38214344,0.16655277,-0.5018545,0.1342139,-0.5664413,0.92515993,-0.1431202,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,0
0.070084766,0.9606377,2.1289988,-0.48332375,-0.35997593,-0.49782512,-0.33892244,-0.046402603,1.7858162,-1.562721,-0.32081524,-0.3063314,0.93727434,0.92515993,-2.0275054,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.82582176,-0.18904759,1.0601189,-0.41604272,-0.38115814,-0.4217149,-0.5677268,-0.91255534,0.33636475,-0.10315042,0.4033417,0.50988436,0.18541649,0.92515993,-1.208166,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
-0.7361349,-0.5369787,2.432888,0.6003639,-0.59652734,0.63459855,-0.59187096,-1.1920213,-0.2547846,-0.6266921,2.8171983,-1.1474411,-0.5664413,0.92515993,-2.1785622,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,0
0.16029245,0.34041274,2.6289978,0.27162242,0.043358605,0.3120604,-0.30049938,1.694038,0.062168293,0.9280679,-0.62254727,0.9379827,0.18541649,0.92515993,-2.2620575,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.84931064,-1.0059292,4.479076,-0.32534853,-0.55565083,-0.34501126,-0.6895848,1.2504338,1.4592602,0.64249957,-5.8637895e-08,-2.1001956,1.6891321,-1.0976616,-2.569589,-0.7783882,0.75727564,-2.1275127,1.7497368,-3.4083269,0
0.72195864,2.2615974,2.3642766,0.5069742,-0.07788975,0.5469473,0.8673582,0.10290102,2.0029645,-1.6420454,-0.5018545,0.9379827,0.18541649,0.92515993,-2.1466937,1.3019366,-1.2152958,0.25736845,-1.1676167,0.30220196,0
-0.98290616,-0.022645775,3.8929076,-0.41147846,-0.6642488,-0.41545507,-0.8341949,-1.2566237,-0.09420547,0.48385078,-0.5018545,-1.6890703,-1.3182992,0.92515993,-2.5488744,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-1.0353523,-0.29493967,1.1597947,-0.39223444,-0.6923683,-0.39821038,-0.8794502,0.563254,-0.4229644,1.0232571,0.46368814,0.083671734,-1.3182992,0.92515993,-1.301222,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.99670327,-0.93029207,-0.24755037,-0.40412387,-0.6769305,-0.41708887,-0.82664174,-1.137468,-0.20374672,-0.51563776,-0.6828937,-1.6807725,-1.3182992,-1.0976616,0.19532344,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.45084888,-0.32519454,-0.5854753,-0.20763981,-0.6102763,-0.22846901,-0.2693538,-0.054537836,0.10566784,-0.023826016,-0.26046878,0.9379827,-0.5664413,0.92515993,0.58125114,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-9.169204e-08,-1.338733,-0.17866884,0.013551732,-0.5164756,0.01796624,-0.48823506,-0.48091465,-0.3982454,-0.69015163,0.3429953,-0.562059,0.93727434,-1.0976616,0.11597083,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.612104,-1.2328409,2.3410459,-0.4079829,-0.34460095,-0.41486353,-0.59303063,1.4471127,0.7086819,1.1819063,-0.62254727,0.8236974,1.6891321,-1.0976616,-2.1339462,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
-9.169204e-08,-0.29493967,1.4166824,0.29620537,-0.47153726,0.17447232,-0.45904893,1.0480125,0.20611763,-0.19833973,1.1274986,0.9379827,1.6891321,0.92515993,-1.5252576,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.71421045,-1.2177134,0.020142317,-0.39814794,-0.6365061,-0.40096548,-0.5968059,0.038777,-0.40364662,0.9280679,0.70507383,-0.12943457,-0.5664413,-1.0976616,-0.11029562,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.7410207,-0.5369787,3.2362366,-0.29022256,0.37151954,-0.29518855,-0.73506916,0.118214205,-0.016896967,-0.2142048,0.22230253,-0.5707341,-0.5664413,-1.0976616,-2.4494445,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.29417273,0.18913837,-0.7507911,0.07866209,0.44750932,0.08034662,-0.27445787,1.6571904,-0.3397196,0.769419,-0.5622009,0.9379827,0.93727434,0.92515993,0.76927537,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.57644594,-0.8546549,-1.0047075,-0.36427957,-0.34648436,-0.37673563,-0.74690163,-0.25121674,-0.068523265,-0.5790973,-0.26046878,-0.7989275,-0.5664413,-1.0976616,1.0589602,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.9551885,-1.4143701,-1.4250201,-0.41308823,-7.6704715e-08,-0.4153072,-0.81932205,-0.49862048,-0.27843592,-0.24593456,0.041263234,0.020682879,-1.3182992,-1.0976616,1.5312517,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,1
-0.5051553,0.15888348,0.57335585,-0.34544343,-0.27421752,-0.3273777,-0.60084397,0.2459838,-0.12095482,-0.08728555,-0.5018545,-0.48322853,-0.5664413,0.92515993,-0.720259,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-9.169204e-08,-1.3689878,-0.6195109,-0.41096705,-0.42942396,-0.41736272,-0.81538606,-0.64266026,-0.3291438,0.5631752,-0.2001224,-1.1542304,1.6891321,0.92515993,0.6204494,-0.7783882,0.75727564,-1.3325523,1.7497368,0.30220196,0
-0.096949175,-1.2933506,2.254066,0.0158711,-0.23494819,0.028787775,-0.10775827,-0.13541059,-0.25071624,-0.4521782,4.446552,0.028603606,0.18541649,0.92515993,-2.0912423,1.3019366,-2.2015815,0.25736845,-1.1676167,0.30220196,1
-9.169204e-08,-0.88490975,-1.0082191,-0.34125352,-0.43317822,-0.34138545,-0.35048705,-0.48952824,-0.16342013,0.24587716,-0.6828937,0.15118685,0.18541649,0.92515993,1.0631031,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.8405245,-2.2463791,0.8604975,-0.29315674,-0.51556534,-0.2817069,-0.85066396,1.2595261,-0.3096218,3.863074,0.9464594,0.9379827,-0.5664413,0.92515993,-1.0156801,1.3019366,-0.22901006,-1.3325523,1.7497368,0.30220196,1
-0.8753168,-0.7790177,1.1903186,-0.41420275,-0.60341436,-0.41956156,-0.64056814,-0.9187764,0.13716975,1.1819063,0.28264895,-0.15847723,-1.3182992,0.92515993,-1.326398,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.7192378,0.18913837,0.35698658,-0.36569262,-0.64312315,-0.36291274,-0.6174577,0.7307421,-0.39589986,0.007903937,-5.8637895e-08,-2.1465888,-1.3182992,0.92515993,-0.4841133,-0.7783882,0.75727564,1.0523288,1.7497368,-3.4083269,0
-0.895096,-0.3100671,2.6657348,-0.3267141,-0.65775734,-0.3235031,-0.6691464,2.3525052,-0.34180206,-0.32525897,-0.26046878,0.9379827,1.6891321,0.92515993,-2.273849,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
-0.7775935,-0.40083173,3.2816172,-0.46144453,-0.65019226,-0.46184465,-0.5559852,-1.6116985,-0.14245282,0.23001228,-5.8637895e-08,-2.0108044,-0.5664413,0.92515993,-2.4634666,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-9.169204e-08,-0.06802809,2.4974477,-0.12207884,-0.5540813,-0.11645135,-0.6363404,1.1485052,0.19865781,-0.08728555,-0.38116163,0.9379827,-0.5664413,0.92515993,-2.2088373,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.6700331,-2.412781,-1.2145936,-0.35379258,0.01850375,-0.36288625,-0.646229,-0.28567132,0.07802737,1.9592863,0.4033417,-0.4666327,-0.5664413,-1.0976616,1.2947872,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.49546358,-0.5369787,-0.35127798,0.08609661,0.41828495,0.083125085,-0.43112567,-0.54073185,-0.44952556,-0.05555578,4.084473,-0.17959917,-0.5664413,-1.0976616,0.31355563,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.8147216,-0.582361,2.3780532,-0.37064493,-0.6107534,-0.38005063,-0.72353774,-0.05023099,-0.3232935,0.30933708,-0.2001224,0.03199837,-0.5664413,-1.0976616,-2.1530674,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
-0.23029427,-0.27981222,0.24137375,-0.2799686,-0.18556488,-0.21934259,-0.27294487,-1.0140053,-0.12358313,0.34106684,0.46368814,-1.0633302,-0.5664413,0.92515993,-0.35855135,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.8252573,-1.7623012,-1.5038962,-0.4055993,-0.6638094,-0.4142784,-0.6858844,1.1269712,-0.2660085,2.324179,0.64472735,0.9379827,-0.5664413,-1.0976616,1.6223955,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-9.169204e-08,0.23452067,2.529052,0.67886734,0.057182927,0.63771254,-0.27246013,1.2379917,1.1749403,1.1819063,-0.6828937,0.9379827,0.93727434,0.92515993,-2.2215846,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.655824,-1.5353897,3.1962583,-0.4610862,-0.34392917,-0.47055984,-0.5678543,0.5465053,0.4154354,-0.5632324,-5.8637895e-08,-1.949324,1.6891321,-1.0976616,-2.4402027,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-0.6492121,0.52194196,-0.6762369,-0.37003073,-0.18779363,-0.371448,-0.41941187,-0.8278543,-0.3613748,0.134823,-0.5622009,0.74939305,-0.5664413,0.92515993,0.68546116,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,1
-0.3098556,0.052991416,3.514464,0.20957188,-0.06351924,0.22798087,-0.23609684,1.1317565,0.31589168,0.73768926,0.041263234,0.9379827,0.18541649,-1.0976616,-2.506489,-0.7783882,0.75727564,-2.1275127,-1.1676167,0.30220196,1
0.11168489,0.29503042,0.60442,1.180728,0.6595825,1.1478653,0.30910242,-0.46416584,0.60504127,0.75355417,-0.32081524,0.52346283,0.93727434,0.92515993,-0.7521275,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.5984684,-0.6882531,-0.3569505,-0.1108801,-7.6704715e-08,-0.12062862,-0.5677672,0.9250284,-0.19120021,1.2453659,-0.44150805,0.9379827,1.6891321,0.92515993,0.320248,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.8094002,-0.29493967,3.0114932,-0.20510708,-0.38295367,-0.27375492,-0.7147317,0.26368964,0.008872602,0.9597977,0.28264895,0.8689588,0.93727434,0.92515993,-2.395268,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-9.169204e-08,-0.21930246,1.6470978,-0.44647244,-0.37722808,-0.45357665,-0.6994335,1.4174433,-0.19118395,0.75355417,-5.8637895e-08,-2.0930293,1.6891321,0.92515993,-1.712007,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
-0.48613846,-0.88490975,1.9898852,-0.33292842,-0.33277935,-0.34349367,-0.5325537,-0.1646014,1.7287893,-0.27766433,0.46368814,-0.7480083,-1.3182992,0.92515993,-1.9433725,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.5392525,0.2042658,1.0120369,-0.35557753,-0.5559773,-0.35676688,-0.5758052,1.5131507,0.36358422,0.6583645,-0.07942955,0.65509826,1.6891321,0.92515993,-1.1648247,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.667886,-0.09828297,-1.4944419,-0.43803963,-0.534569,-0.44407937,-0.47062355,-0.31199095,-0.30937436,0.5473103,-0.5622009,0.9379827,-0.5664413,0.92515993,1.6112416,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,1
-0.7784428,-0.8092726,4.065246,-0.1852538,-0.5014397,-0.23990248,-0.82237077,1.1035228,0.09291811,-0.4521782,1.2481915,0.09008371,1.6891321,-1.0976616,-2.5587535,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-9.169204e-08,1.9893036,1.5960447,0.29336262,0.34937057,0.11571386,0.60000145,-1.6538099,0.4851122,-0.7218814,-0.62254727,-1.4454126,-0.5664413,0.92515993,-1.6734462,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,0
-0.9108224,-0.8697823,4.02905,-0.36741656,-0.6857951,-0.37351134,-0.8535113,-0.67424375,-0.18465218,0.73768926,-5.8637895e-08,-2.1149056,-0.5664413,-1.0976616,-2.555248,-0.7783882,0.75727564,0.25736845,1.7497368,-3.4083269,0
0.04284443,0.74885356,0.62332875,-0.06808786,-0.21077763,0.058338035,-0.38804445,-0.13876034,-0.091673195,-1.6737753,-0.2001224,-0.5993996,0.93727434,0.92515993,-0.7715673,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.8054872,-0.8697823,1.8313223,-0.19041088,-0.6460739,-0.20502491,-0.7712577,0.091894686,0.35322803,-0.5632324,-0.26046878,-1.0075077,-0.5664413,0.92515993,-1.8404372,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.81113344,-1.1118213,-0.15408756,-0.21382114,-0.6031695,-0.16963495,-0.6542886,0.33834153,-0.30854958,-0.5315026,-5.8637895e-08,-2.163939,-0.5664413,0.92515993,0.087607846,-0.7783882,0.75727564,-1.3325523,-0.19516551,-3.4083269,0
-1.0035529,-1.0059292,3.1492565,-0.28822568,-0.6232217,-0.27738672,-0.86178493,-0.02582548,-0.38754013,-0.3728536,-0.44150805,-1.0935044,-1.3182992,0.92515993,-2.4274552,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-9.169204e-08,0.71859866,0.38616005,0.28116024,1.448585,0.29208916,-0.50079805,-0.54408157,0.042453103,-1.3723421,-0.7432401,-0.97997344,0.18541649,0.92515993,-0.5166192,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-9.169204e-08,-0.6882531,4.271621,-0.37952936,-0.63845223,-0.372457,-0.80622447,0.61110777,-0.22176208,0.2934722,-0.44150805,0.9379827,-1.3182992,0.92515993,-2.5660832,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.5435648,-0.8697823,1.1922094,-0.39247584,-0.42337817,-0.39128837,-0.57958144,0.96283287,-0.038121454,0.81701374,0.28264895,0.9379827,1.6891321,-1.0976616,-1.3279915,-0.7783882,0.75727564,-0.53759193,1.7497368,0.30220196,1
-0.015044823,0.037863977,-1.5190232,-0.3848124,-0.35256153,-0.39612785,-0.046428874,0.2723033,-0.28503722,-0.5315026,0.82576656,0.9379827,1.6891321,0.92515993,1.6392859,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.8663038,-0.40083173,3.3745399,-0.37488315,-0.6505124,-0.38352552,-0.6985555,-1.2791151,-0.35207596,0.3727966,0.041263234,-1.673606,0.93727434,0.92515993,-2.4800382,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-9.169204e-08,0.5975792,0.031217333,-0.39251298,-0.4712987,-0.39858082,-0.17766856,-1.2197764,-0.18861009,0.40452635,-0.7432401,-1.2074127,0.93727434,0.92515993,-0.12272435,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
